level_1_name,level_1_id,level_2_name,level_2_id,level_3_name,level_3_id,level_4_name,level_4_id,level_5_name,level_5_id
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BIENA,TtaXlLIpy8b,SOMEA,wrxJdVJnioQ,TULIZENI POSTE DE SANTE,EuHRPTGQJAR
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,BUYINGA,Fr0SQUUtffj,TUMAINI LETU CENTRE HOSPITALIER,Pzkoc7yCYXi
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,MAJENGO,ak2PSrXi57B,TUMAINI MASANZA CENTRE MEDICAL,lbwYv7ufVIZ
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,KASIKA,QWPqC5CKx2B,TUMAINI POSTE DE SANTE,uTkF8epzqPh
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,NYIRAGONGO,WLVe6Xt7Xum,TURUNGA,s735ubRs4m6,TURUNGA CENTRE DE SANTE,VLvrgWY6nVc
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,ITEBERO,bzo7dCPSXS2,TUSOKE,SKYzUXJtle2,TUSOKE CENTRE DE SANTE,bzBMsGmKzl4
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BENI,msg2MyMGhKv,TUUNGANE,H7EDOoTNPk1,TUUNGANE CENTRE DE SANTE,xfEObG6efQf
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BINZA,qa1TBnjJilP,NYARUHANGE,jS7MEFx47mX,TUUNGANE POSTE DE SANTE,rjzd0JNkDAN
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KIBUA,is2bUIOxBUG,LIMANGI,Xw6mGB8R4Bp,TWAMAKURU POSTE DE SANTE,No2KSyVSBXK
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUSENZERA,rWJ3LzOnnnJ,UCG CLINIQUE,y28evnBAayI
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,NYIRAGONGO,WLVe6Xt7Xum,MUNIGI,A5rNFAQQJMU,UCNDK CENTRE HOSPITALIER,Nc9ytOtDhqJ
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,RUTSHURU,nXYw6kLqc0y,MURAMBI,uAAh41pWMti,UMIR CENTRE HOSPITALIER,KZOMJHTix6a
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MASEREKA,kQCMPbHKQ93,LUKANGA,SBTpPRJ7Hq8,UNILUK POLYCLINIQUE,SimRGOsNCMW
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUTIKE,jnez4Vw2L3r,UOR CLINIQUE,C1FjrmWj6Az
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATOYI,Hxf5Q4aK6Ad,UFAMANDU,SaAZKDliXal,UFAMANDU CENTRE DE SANTE,RPb3O4S4Lam
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,GOMA,t8tjGKVhkl3,UMOJA,hCV2bAeAQA2,UMOJA CENTRE DE SANTE,DhkPniyHeWG
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,RUTSHURU,nXYw6kLqc0y,UMOJA,xDmjUd0mH8O,UMOJA CENTRE DE SANTE,mQ4jU9ulBi9
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MWESO,OZYtwRFkc5Z,KICHANGA,tEvAb5hpzNJ,UMOJA POSTE DE SANTE,T8NvWkJGtey
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KIROTSHE,xS36Jly2x2T,KADUKI,GDn96XokbK3,UPOLE DISPENSAIRE,FzueJds4WoH
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KIBIRIZI,OKMskHnAdPh,KIBINGO,uUqsgqw82QC,URGENCE POSTE DE SANTE,SsjJZ3PSt05
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUTWANGA,TnjfqDbxtwP,FRONTIERE,sd1z2PiCGUB,USALAMA CENTRE MEDICAL,r3B0MK1BhLr
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,VIRUNGA,iXAwuWUNsCl,USHINDI CENTRE MEDICAL,DS1yUfxEUQV
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BIRAMBIZO,CFKkX16A1rM,USHINDI,E9f7VyET6WZ,USHINDI CENTRE DE SANTE,xGhhCBU0HlA
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,MUGUNGA 3,EJxo5EKfqcC,USHIRIKA/ASAFR POSTE DE SANTE,ehMznWM6cDP
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,AMANI,Ln1ylHjX9aE,UZIMA POSTE DE SANTE,pCmNVcniKOY
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,VAYANA,Pg7PRLElfww,VAYANA CENTRE DE SANTE,Mlws0rBYMXt
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,VIGHOLE,kkpWMp8NazP,VIGHOLE CENTRE DE SANTE,uYuxOHXbibR
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,KYAMBOGHO,k3slDof4MXV,VIHULU POSTE DE SANTE,SeodSrLUcdh
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,KIRINDERA,pL3asU4LumX,VIKANZU POSTE DE SANTE,Bb7dzhuoei9
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BIENA,TtaXlLIpy8b,MATETO,dxPQ2bjbvoH,VINGYO POSTE DE SANTE,yAR6gh1lh5C
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,VIRUNGA,iXAwuWUNsCl,VIRUNGA CENTRE DE SANTE,sTQJzcmXOaO
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,VIRUNGA,iXAwuWUNsCl,VIRUNGA HOPITAL GENERAL DE REFERENCE,BqoyZQlcIjH
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MABALAKO,svtAZQ9nVl0,VISIKI,Mxuy8PsWlTz,VISIKI CENTRE DE SANTE,cL4NK21NsPw
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KIBIRIZI,OKMskHnAdPh,VITSHUMBI,BNEZr7H1tX0,VITSHUMBI CENTRE HOSPITALIER,JGjhzsQGMiE
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KIBIRIZI,OKMskHnAdPh,VITSHUMBI,BNEZr7H1tX0,VITSHUMBI CENTRE DE SANTE DE REFERENCE,vgw33FiEW5g
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KIBIRIZI,OKMskHnAdPh,VITSHUMBI,BNEZr7H1tX0,VITSUMBI CENTRE DE SANTE,OkLqdoqX52J
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,NGENGERE,SBRkiojLCpf,VIVUYA DISPENSAIRE,if3nVnPrkmd
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,MUKONGO,dGwWZrmk4zJ,VUGHALIHYA CENTRE HOSPITALIER,lTBGbe6NVnq
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,VUGHALIHYA,GvLMe0yrp3a,VUGHALIHYA CENTRE DE SANTE,lJjOgxQuFS8
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,MUSEYA,p1OwmPtpolg,VUGHOLE POSTE DE SANTE,zw5WeLSby6f
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,VUHASA,HPrTddZAZtk,VUHASA CENTRE DE SANTE,jTwdFNAP2AD
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,NDOSHO,E0G7qQsMq6h,VUHE CENTRE MEDICAL,JJO6uQisluB
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,VUHESI,nvWFfgxwjrl,VUHESI CENTRE DE SANTE,dTcbrWzycgt
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,VUHIKA,eqY6K5tHNhG,VUHIKA CENTRE DE SANTE,UjClE5EAgod
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,VUHOVI,EsZ68sGXB5Y,BUNYUKA,eMijEC784NM,VUHIMBA CENTRE MEDICAL,ld6qa2A62oL
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,VUHOVI,EsZ68sGXB5Y,VUHOVI,We3Hv6Gre3U,VUHOVI CENTRE DE SANTE,HJMLDD2u6cP
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,VUHOVI,EsZ68sGXB5Y,KAHONDO,pt7k2WKY8Gt,VUHOVI HOPITAL GENERAL DE REFERENCE,QaCkUmRZNSp
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KAYNA,ZLgC2OOesbS,VUHOYO,CCTasEhEQS6,VUHOYO CENTRE DE SANTE,prvn4eSy5AA
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,VIGHOLE,kkpWMp8NazP,VUHUNGA POSTE DE SANTE,iH8doTu1EYI
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,IRANGYA,txrozpeHjNU,VUKAKA CENTRE HOSPITALIER,xV2Vx6CwFDn
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,LUBERO,oTtGHeQSotN,VUKENDO,QmgwE5a5rhp,VUKENDO CENTRE DE SANTE,EM2kig4CtJv
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VULAMBA,A0oyLWQTWhc,VULAMBA CENTRE DE SANTE,evk78asq64J
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,VULAMBAYIRI,BiDmzFaMwKr,VULAMBAYIRI CENTRE DE SANTE,YLp5tHfLp6f
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,LUBERO,oTtGHeQSotN,VULAMBO,oEhrHyqG8St,VULAMBO CENTRE DE SANTE,kvukfbZZ5xE
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,LUBERO,oTtGHeQSotN,KAKONZE,TbZ0Ml8aTe6,VULENZE POSTE DE SANTE,LdgbZHH0jpQ
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,KIVUWE,VBxLH8jExlU,VULETSE POSTE DE SANTE,ElN8mzr1qvo
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MASEREKA,kQCMPbHKQ93,MASEREKA,rbyDgUAUMIh,VULIETE POSTE DE SANTE,aADOWkAYrDs
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,BIKINDWE,KWRkRuzNg55,VULIMIRA POSTE DE SANTE,mXHXm2tjbk3
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,KAMBULI,Z4tk92KpEPI,VULINDA POSTE DE SANTE,SuHMTiS6927
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VULINDI,SXLZJiU2ah4,VULINDI CENTRE DE SANTE,XpUZ2xs3A6s
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,VUNGI,rLNfXtuDNHK,VUNGI CENTRE DE SANTE,ANXCsktPD3L
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,LUBERO,oTtGHeQSotN,VUNYAKONDOMI,hBs1ORqpho8,VUNYAKONDOMI CENTRE MEDICAL,WvC8E6bh39q
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,LUBERO,oTtGHeQSotN,VUNYAKONDOMI,hBs1ORqpho8,VUNYAKONDOMI CENTRE DE SANTE,VtV1CYfXVJc
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,IVATAMA,uBeUawFg9aW,VURANGA POSTE DE SANTE,DCrlBlsL9L9
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,NDUKO,MjnyS5zlIsJ,VURANGA POSTE DE SANTE,OoRwbtIGwo9
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KALUNGUTA,XoJ3dLz68aj,VURONDO,TbTP3D0j7Dz,VURONDO CENTRE DE SANTE,eBsyBIAYXxJ
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,VUSA,qavez2pmExW,VUSA CENTRE DE SANTE,RWsBiTbrjaC
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,VUSAMBA,Q0vSEIVwt9o,VUSAMBA CENTRE DE SANTE,T6YFHwtWaUT
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,ALIMBONGO,GLky3WLKZTi,KILONGE,NgR4pghHKxT,VUSANGA POSTE DE SANTE,WdUOdkn2eAZ
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,LUBERO,oTtGHeQSotN,KAGHERI,FJWlIMF5CnH,VUSANZWE POSTE DE SANTE,PZSPlLHuHFv
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,VUSAYI,ztLPjWaUUJc,VUSAYI CENTRE DE SANTE,rAmZtd8wlEj
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MABALAKO,svtAZQ9nVl0,VUSAYIRO,CXPJ07x1Eoi,VUSAYIRO CENTRE DE SANTE,WMGDJVbTnDG
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUSENZERA,rWJ3LzOnnnJ,VUSENZERA CENTRE DE SANTE,v7dEx10IIJO
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,LUBERO,oTtGHeQSotN,VULAMBO,oEhrHyqG8St,VUSIGHA POSTE DE SANTE,NLG7axKQMga
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MASEREKA,kQCMPbHKQ93,VUSITORO,gxf9exfn3no,VUSITORO CENTRE DE SANTE,ZghxrSxkQCN
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,VUSORONGI,vOqGJjpSc4X,VUSORONGI CENTRE DE SANTE,PYn8uJ9ACWJ
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MASEREKA,kQCMPbHKQ93,VUSUMBA,GetPmisO44O,VUSUMBA CENTRE DE SANTE,XYqvpWMWlZ3
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,IVATAMA,uBeUawFg9aW,VUSUMBA POSTE DE SANTE,pGW2THdO4it
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MUSIENENE,VooLsNf0dDB,MABAMBI,LgytafiBY8p,VUSUTI POSTE DE SANTE,SonF60viNqe
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUVATSI,yN8b3QVwMdh,VUSWAGHA CENTRE MEDICAL,N1r569x2dUt
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MANGUREDJIPA,IyDb5geWMDN,LIBOYO,d7kKSFd4LVE,VUTATA POSTE DE SANTE,RdoVPihmsG5
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,MUNZAMBAYE,OMfXuejcpQI,VUTEGHE POSTE DE SANTE,t2K1iIqSJEV
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUTETSE,PjLlegeyqXB,VUTETSE CENTRE DE SANTE,Q24HZj27AtK
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUTIKE,jnez4Vw2L3r,VUTIKE CENTRE DE SANTE,qy1qiRiVta2
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MASEREKA,kQCMPbHKQ93,LUOTU,MiQiUfofO1v,VUTONGOLE POSTE DE SANTE,rFQEAeT1wxq
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,ALIMBONGO,GLky3WLKZTi,VUTSOROVIA,AbPrDjUHk42,VUTSOROVIA CENTRE DE SANTE,tjoMBeF5fmu
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUTSUNDO,sA1baKVtSvB,VUTSUNDO CENTRE DE SANTE,zeyYFEmJbHA
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,VUTUMBI,WPWwYUsVlrP,VUTUMBI CENTRE DE SANTE,Y72Q8JVQTBR
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,BUTEMBO,foR0DRLqtdJ,VUVATSI,yN8b3QVwMdh,VUVATSI CENTRE DE SANTE,wNBBwvaSRTE
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MASEREKA,kQCMPbHKQ93,MIRINGATE,U41AgrTrUfJ,VUVEYI POSTE DE SANTE,i2FyVuXXfrU
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KAYNA,ZLgC2OOesbS,VUVOGHO,pYcQW0RRbIj,VUVOGHO CENTRE DE SANTE,XnyIc5Kpbmq
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KYONDO,amGiV9h9C2I,VYAKUNO,la8DncVixEB,VYAKUNO CENTRE DE SANTE,aqWMgT92E5A
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,ALIMBONGO,GLky3WLKZTi,KALIMBA,nivTO95GXtm,VYANZE POSTE DE SANTE,syBRW2pYSeO
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,WALIKALE,xIs8yXFjb9Y,8EME CEPAC,JoKwxg2wkOZ,WALIKALE HOPITAL GENERAL DE REFERENCE,Ietft7Js31D
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,WANAMAHIKA,jqnV9FuDR45,WANAMAHIKA CENTRE HOSPITALIER,lyvgQX5f7yF
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,WANAMAHIKA,jqnV9FuDR45,WANAMAHIKA CENTRE DE SANTE,l7MIyxUrWGl
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KATWA,woJBeEpIZdy,WAYENE,MEjUzElOjFH,WAYENE CENTRE DE SANTE,NIEN3OdAgVh
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,GOMA,t8tjGKVhkl3,CCLK,VYk7xn56Atg,WELLNESS CLINIC CENTRE HOSPITALIER,qSxohficQxa
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,WALIKALE,xIs8yXFjb9Y,MUTAKATO,k0LjAg2i8so,WENGA POSTE DE SANTE,uFIHTbKr8DJ
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MABALAKO,svtAZQ9nVl0,MANGINA,Ss273Ewbyyb,WIVU ZAMBI CENTRE HOSPITALIER,BKu4q7pnYLV
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,VUHOVI,EsZ68sGXB5Y,BUNYUKA,eMijEC784NM,XBUKOROGHO POSTE DE SANTE,C1XLOy2IPFq
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MANGUREDJIPA,IyDb5geWMDN,MALUNGUMA,kH7P5Svgj3a,YESU MUPONYAJI POSTE DE SANTE,rxTvAzmdCbz
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,MWESO,OZYtwRFkc5Z,YOPA,hrAE9wCZvUq,YOPA CENTRE DE SANTE,oCAgoRBLFLr
République Démocratique du Congo,ymGeqzoPhN3,NORD KIVU,pIAYIpy4hiH,KARISIMBI,RSaqeeEezZl,HEBRON,x5tSV4iiOkW,YORODANI CENTRE HOSPITALIER,BK13WylWm4s
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,GBADOLITE,lIWxyiAegfN,8 VILLAS,SkPeQIdI8aV,8 VILLAS CENTRE DE SANTE,lvMUAFeMpJC
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,BOSOBOLO,HT0MyE7KoXx,PILOTE BOSOBOLO,cpgQG8nUaNk,ALCSDB POSTE DE SANTE,lsLoIgGvhty
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,ABUZI,a4pMwNr59bj,TANDA,FIJdy23dyvP,ABUZI HOPITAL GENERAL DE REFERENCE,FD8pgYrE0vM
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,WAPINDA,CSvyaLZJiEt,AKPANI,EO1aklOvTuo,AKPANI CENTRE DE SANTE,b4iekmisVKE
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,ABUZI,a4pMwNr59bj,TANDA,FIJdy23dyvP,ALLELUIA CENTRE DE SANTE,cBXQZ6oGXyR
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,WASOLO,PzrqwW6m5Wz,DURANGA,tMdc6Dn8iBo,BAHANGO POSTE DE SANTE,cPN9k6CpfDN
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,WAPINDA,CSvyaLZJiEt,BAKPA,vPqlix0Zt5E,BAKPA CENTRE DE SANTE,OqJHpfir2h4
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,WAPINDA,CSvyaLZJiEt,BANDI,hwYQFIA3MtS,BANDI CENTRE DE SANTE,OtQOjBXudyt
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,BILI,aU2jY9HAg9u,BARAGA,gSwpuX4Gye0,BARAGA CENTRE DE SANTE,ppxinaDx2V9
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,MOBAYI MBONGO,e3onjTOWxjS,BASSA,aTMPdFMHs4Z,BASSA CENTRE DE SANTE,lXDtgiXhQBX
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,BILI,aU2jY9HAg9u,BAYA,S9Gx3059HYP,BAYA CENTRE DE SANTE DE REFERENCE,GyKxQvCwNbP
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,YAKOMA,Bou7OgEKEp1,BIASU,JLxMEaY4N78,BIASU CENTRE DE SANTE,vmmVWhLTRlc
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,WASOLO,PzrqwW6m5Wz,BIGE,hxMDOEQWxZK,BIGE BONGBWA CENTRE DE SANTE,p1sfe8mPjtb
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,BILI,aU2jY9HAg9u,BILI,vIuwbUuj53I,BILI CENTRE DE SANTE,SCGH8AfXC4K
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,BILI,aU2jY9HAg9u,BILI,vIuwbUuj53I,BILI HOPITAL GENERAL DE REFERENCE,L54r1yVt1a4
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,KARAWA,N3EOJsjCXzW,BOBADI MISSION CATHOLIQUE,XutKVE3ZpML,BOBADI MISSION CATHOLIQUE CENTRE DE SANTE DE REFERENCE,Js8jlN1Ejiy
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,KARAWA,N3EOJsjCXzW,BOBAGALAWA,Q8f5KbRrRfj,BOBAGALAWA CENTRE DE SANTE,rXU92wIXV1G
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,BUSINGA,R9J0n0C1U0s,BOBETA,bIFpUs53UDa,BOBETA CENTRE DE SANTE,mMO9hjINAiM
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,BUSINGA,R9J0n0C1U0s,BOBITI,llpOcvvmCQC,BOBITI CENTRE DE SANTE,qZK7g86GcDk
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,LOKO,ARnHjae4l5S,BOBUTU,ZqVYKytCH1r,BOBUTU CENTRE DE SANTE,yqwHjJA0N9W
République Démocratique du Congo,ymGeqzoPhN3,NORD UBANGI,iu4Zj3Zq39m,KARAWA,N3EOJsjCXzW,BODAMBULE,WIcpM7ttQ9A,BODAMBULE CENTRE DE SANTE,Y9rYFpFrDP5
